SEASON_ID,PLAYER_ID,TEAM_ID ,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3
19,320,14,70,33.1,18.7,7.1,15.5,45.6,1.8,6,30.3,2.7,3.6,75.2,0.9,4.6,5.5,2.5,1.9,0.6,0.4,2.4,30,4,0
19,321,28,65,34.1,14.2,4.7,11.4,41.1,2.4,7,34.7,2.5,3,83,0.6,4.2,4.8,8.7,2.8,1.4,0.5,2.6,35.9,20,2
19,322,12,45,8.2,3.5,1.5,3,50.7,0,0.3,8.3,0.4,0.5,81,0.6,2,2.6,1.2,0.7,0.2,0.6,1.5,10.1,1,0
19,323,2,67,33,23.8,9,18.5,48.7,2.6,6.5,40.1,3.2,3.7,87.3,1.1,3.9,5,6.9,2.6,1.5,0.5,2.5,43.8,21,1
19,324,27,81,33.2,21.3,8.4,16.3,51.9,0.1,0.5,23.8,4.3,5.1,84.7,3.1,6.1,9.2,2.4,1.8,0.5,1.3,2.2,39.7,32,0
19,325,14,68,16.5,7.2,2.7,6.4,42.6,1.1,2.9,37.1,0.7,1.1,68.5,0.5,2.7,3.2,2.1,1.3,0.6,0.1,1.6,15,1,0
19,326,20,46,17,4.5,1.7,4.3,39.6,0.5,1.7,27.8,0.6,0.8,75,0.5,2.1,2.5,0.6,0.5,0.4,0.2,1.8,9.4,0,0
19,327,13,79,22.8,9.1,3,7.1,43.1,2.1,5,42.2,0.9,1.2,80.6,0.3,1.4,1.7,1.5,0.6,0.5,0.1,2,14.6,0,0
19,328,9,80,21.8,8.4,2.9,7.3,38.8,1.7,4.8,35.5,1,1.2,84.4,0.6,1.5,2.1,1.1,0.3,0.5,0.1,1.7,13.9,0,0
19,329,6,67,26.8,9.4,3.7,7.1,52,0.5,1.5,33.7,1.4,2,71.6,2.5,5.7,8.2,3.2,1.4,1.5,0.6,2.9,28.9,18,0
19,330,5,52,32.3,18.7,6.6,15.3,43,2.3,6.4,36.1,3.3,3.8,87.2,1.4,7.6,9,1.4,1.6,0.7,0.6,2.3,34.1,20,0
19,331,14,55,35.2,27.4,10.1,19.9,51,2,5.9,33.9,5.1,7.6,66.5,1,7.4,8.5,8.3,3.6,1.3,0.6,1.7,52,32,8
19,332,27,17,6.9,2.6,0.9,2.7,34.8,0.3,0.8,38.5,0.5,0.6,80,0,1,1,0.5,0.2,0.4,0.2,0.4,6.2,0,0
19,333,14,47,30.3,9.9,3.9,9.7,40.6,1.6,4.9,32.9,0.4,1,41.7,1.1,4.2,5.3,5.4,2.2,1.5,0.4,2.4,27.9,4,1
19,334,28,26,8.2,2.1,0.9,2.7,32.4,0.2,1.1,21.4,0.1,0.1,100,0.2,1,1.2,1.1,0.6,0.5,0.2,0.8,6.5,0,0
19,335,13,75,26.6,20,6.5,15.2,42.5,1.4,3.9,36.1,5.7,6.5,87.6,0.5,2.4,3,5.4,2.4,0.8,0.1,1.1,31.9,7,1
19,336,13,4,15.3,5,2,4.5,44.4,0.5,1.5,33.3,0.5,1.3,40,0.5,1.3,1.8,0.5,0.5,0.3,0.3,2,8.9,0,0
19,337,7,72,32.2,21.2,7,16.5,42.7,2.3,7.1,32.7,4.8,6.7,71.3,1.2,6.6,7.8,6,3.4,1.1,0.3,1.9,40.3,24,8
19,338,9,63,22.8,9.7,3.6,8.3,43.8,1.7,4.3,39.4,0.8,1,83.6,0.2,2.7,2.9,1.8,0.9,0.4,0.2,1.5,16.7,0,0
19,339,20,46,17,7,2.3,6.2,37.8,1.5,4.2,36.3,0.8,1,82.6,0.6,2.3,2.9,1.2,0.5,0.6,0.9,0.9,16.2,1,0
19,340,18,22,17.8,7.1,2.7,5.4,50,0.6,2,31.8,1.1,1.6,71.4,0.9,2.4,3.3,0.8,0.6,0.7,0.4,1.1,14.8,0,0
19,341,28,22,4.7,1.4,0.4,1.3,31,0.4,1.1,32,0.2,0.2,80,0.1,0.5,0.6,0,0.4,0,0,0.6,1.8,0,0
19,342,17,64,28.6,15.6,5.9,11.7,50.5,1.6,3.8,42.6,2.2,2.4,92.8,1,3.5,4.5,3.2,1.4,0.7,0.2,1.6,27.2,0,0
19,343,28,10,6.7,3.5,1.1,2.6,42.3,1,2.1,47.6,0.3,0.4,75,0.1,0.4,0.5,0.1,0.1,0.1,0.1,0.5,4.8,0,0
19,344,8,81,23.2,11.3,4.3,9.1,47.4,2,5,40.2,0.7,0.8,84.8,0.4,2,2.5,1.2,0.7,0.7,0.1,1.4,17.8,0,0
19,345,4,73,17.2,8.9,3.1,8,38.7,1.5,4.5,33,1.2,1.4,88.2,0.2,1.7,1.9,1.6,1.2,0.5,0.3,1.5,14.7,0,0
19,346,28,29,13.3,6.6,2.6,5.8,45,0.5,1.9,27.8,0.8,1.1,69.7,0.4,1.1,1.6,0.9,0.7,0.3,0.1,1.1,10.3,0,0
19,347,13,79,30.8,13.6,4.9,11,44.8,1.3,3.5,36.3,2.4,3.2,75.9,1,6.9,7.9,4.4,2,1.1,1.1,2.7,34.2,19,1
19,348,27,47,16,5,2.1,4,53.2,0,0,0,0.7,1,72.9,1.4,4.1,5.6,1.4,1.1,0.1,0.5,2,14.5,1,0
19,349,10,79,23,10.5,3.6,8.7,41.3,1.9,5,37.2,1.4,1.6,90.3,0.2,2.3,2.5,1.7,0.9,0.4,0.1,1.5,16.7,1,0
19,350,2,11,6.1,4.2,1.5,3,48.5,0.9,1.8,50,0.4,0.5,80,0.7,0.5,1.2,0.1,0.3,0,0.1,0.8,5.7,0,0
19,351,2,75,27.9,13.9,5,11.3,44.7,1.9,5.2,37.5,1.9,2.3,84.4,1,5.1,6.1,1.5,1.2,0.6,0.3,2.4,24.9,5,0
19,352,20,80,27.5,8.9,3,7.1,42.2,1.6,4.3,36.4,1.3,1.6,80.6,0.7,2.2,2.9,4,1.5,1.8,0.4,2.5,23.3,1,0
19,353,22,58,20.8,8.8,3.3,8,41.2,0.7,2.6,27.6,1.5,2,76.3,0.5,3.6,4.1,1.5,1.5,1,0.1,1.9,17.9,1,1
19,354,21,19,22.5,8.2,3.4,8.2,41.9,0.2,0.7,28.6,1.1,1.9,56.8,1.4,2.3,3.7,3.1,1.3,0.9,0.3,2.7,19.4,0,0
19,355,6,58,21.9,9.4,3.5,8.3,42.1,1.2,3.5,33.5,1.2,1.6,77.2,1.1,3.5,4.6,1.4,0.9,0.6,0.4,3,19,2,0
19,356,15,43,11.6,4.2,1.6,4.2,37.2,0.4,1.7,22.2,0.7,1,71.1,0.9,2.4,3.3,0.5,0.8,0.4,0.3,1.9,10.1,1,0
19,357,26,62,25.3,14.9,5.7,11.4,50.4,0.5,1.5,31.3,2.9,4.2,69.1,2.6,5,7.6,1,1.6,0.5,1,1.9,28.4,19,0
19,358,4,75,28.4,10.1,3.7,8.7,42.2,1.9,5.1,36.6,0.9,1.1,76.7,1,4.4,5.4,1.2,0.6,0.9,0.8,2.1,23.1,5,0
19,359,8,82,21.1,7.8,3.2,5.4,59.3,0,0.1,20,1.4,2.4,56.1,2,4.4,6.4,3,1.5,0.8,0.9,3.1,23.5,9,0
19,360,6,48,16.9,5.9,2,5,40.5,0.9,2.7,33.8,0.9,1.1,80.8,0.1,1.5,1.6,3.8,1.4,0.3,0,1.6,13,0,0
19,361,25,60,23.6,7.7,3.2,6.5,48.7,0.6,2,27.5,0.8,1.2,67.1,1.3,3.2,4.5,1.2,0.8,1.1,0.9,2.7,20.1,2,0
19,362,7,71,21.2,6.8,2.5,5.4,45.3,1.1,3.1,35.3,0.8,1,78.4,1.3,3.4,4.6,1,0.8,0.5,1.1,2,17.9,3,0
19,363,22,10,4.4,1.5,0.7,2.1,33.3,0,0.6,0,0.1,0.4,25,0.3,0.2,0.5,0.1,0.1,0.1,0,0.6,2.5,0,0
19,364,25,61,14.4,5.9,2.2,4,54.5,0.8,1.8,45,0.7,0.8,84.3,0.8,3,3.8,1.2,0.7,0.2,0.1,1.7,12.7,2,0
19,365,14,26,10.7,7,2.9,5.9,49,0.1,0.7,17.6,1.1,1.5,71.8,0.5,1.8,2.3,1,1,0.3,0.4,1.6,12.3,0,0
19,366,22,28,13.3,4.8,1.6,4.4,37.4,0.4,1.4,26.3,1.1,1.9,60.4,0.7,1.8,2.5,2.5,0.7,0.7,0.5,1.7,14.6,0,0
19,367,4,64,18.4,6.7,2.5,5.2,47.6,0.3,0.7,34,1.5,1.9,77.2,1.4,2.5,3.8,1,0.7,0.5,0.6,2.4,15.4,1,0
19,368,24,82,29.5,8.3,3,6.9,43,1.3,3.8,33.5,1.2,1.4,80.5,0.7,2.5,3.2,2.1,0.9,1.6,0.5,2.5,20.6,0,0
19,369,15,70,33.5,21.1,7,16,43.8,2.2,6.1,36.4,4.9,5.8,84.5,0.6,2.8,3.4,6.4,1.9,1.3,0.3,1.8,37.9,10,0
19,370,14,64,20.4,7,2.3,5.6,40.2,1.4,4,34.8,1.1,1.3,82.4,0.9,2.9,3.8,1.2,0.8,0.3,0.6,2,15.4,1,0
19,371,23,79,17.7,5.8,2.1,5.3,40,1.3,3.2,40.1,0.3,0.4,66.7,0.5,2.9,3.5,0.8,0.6,0.3,0.2,2,12.2,0,0
19,372,4,80,21.2,7.5,3,6.4,46.4,0.8,2.5,32.5,0.7,1,75.3,0.8,3.2,4,1.2,0.6,0.7,0.6,1.4,17.4,1,0
19,373,1,18,9.6,4.4,1.8,2.7,66.7,0,0,0,0.9,1.7,53.3,0.9,1.3,2.2,0.9,0.6,0.3,0.2,0.8,9.6,0,0
19,374,13,15,10,3.2,1.1,2.7,42.5,0.7,1.8,37,0.3,0.5,57.1,0.2,0.9,1.1,2.1,1.4,0.2,0.1,1.8,7.1,0,0
19,375,18,5,9.4,4.2,1.6,3.2,50,0,0.4,0,1,1.4,71.4,1.2,1.2,2.4,1.2,0.2,0.4,0,0.6,9.9,0,0
19,376,20,66,20.6,7.3,3.1,4.4,69.4,0,0,0,1.2,2,60,2.7,3.7,6.4,0.6,0.5,0.8,2.4,3.3,25,11,0
19,377,22,47,16.3,6.2,2.5,5.2,48.1,0.4,1.5,30,0.8,1.3,58.7,1.4,3.6,5,0.8,0.9,0.3,1.4,2.2,17.4,1,0
19,378,8,82,24,10.4,4.2,8.6,49.3,1.1,2.8,41.4,0.8,1,80.2,0.4,1.9,2.4,3.6,0.6,0.9,0,1.2,20.8,1,0
19,379,13,82,26.3,16.6,6.7,10.8,61.5,0,0.2,17.6,3.2,5,64.3,2.2,4.3,6.5,2,1.6,0.9,1.3,3.1,32.4,17,0
19,380,14,43,10.4,4.8,1.7,4,41.5,0.5,1.8,28.6,1,1.2,81.1,0.4,1.6,2,0.6,0.9,0.3,0.3,1.3,8.8,0,0
19,381,12,74,28.6,13.3,5.1,10.5,48.7,1,2.6,38.8,2,2.7,73.6,1.4,5.8,7.2,1.6,1.4,0.8,2.7,2.6,33.4,17,0
19,382,29,14,6,1.1,0.4,1.4,30,0.1,0.8,18.2,0.1,0.1,100,0.1,0.4,0.4,1.1,0.6,0.1,0.1,0.7,3.1,0,0
19,383,26,77,23.2,9.6,3.7,7.7,47.9,1.3,3.3,40.1,0.9,1.2,76.1,1.6,4.1,5.8,1.9,1.1,0.7,0.7,2.6,22.6,9,0
19,384,11,42,13,3.6,1.4,2.8,51.7,0,0.1,0,0.7,1.1,66,0.8,2.1,2.9,0.6,0.3,0.4,0.4,2.1,10.1,0,0
19,385,21,77,13.7,4.9,2.1,3.6,58.7,0,0,0,0.7,1,68.4,1.6,2.6,4.2,0.6,0.6,0.9,1.2,2.2,16.5,2,0
19,386,8,4,9.3,2.3,0.8,2.3,33.3,0.8,2,37.5,0,0,0,0,0.3,0.3,0.5,0.5,0,0.3,1,3.6,0,0
19,387,4,75,31.4,9.3,3.4,7.5,45,1.5,4,38.9,1,1.2,86.5,0.9,4.3,5.2,3.3,1.6,0.9,0.6,1.9,23.5,0,0
19,388,6,68,14.9,5.9,2,5,40.2,1,2.8,37.2,0.8,0.9,89.1,0.3,1.6,1.9,1.2,0.8,0.3,0.1,0.7,10.4,0,0
19,389,8,80,31.3,20.1,7.7,15.1,51.1,1,3.4,30.7,3.6,4.4,82.1,2.9,8,10.8,7.3,3.1,1.4,0.7,2.9,46.9,56,12
19,390,17,46,27.1,15.2,5.2,11.8,43.9,2.5,6.9,36.5,2.3,2.7,84.7,1.3,6.1,7.4,1.2,1,0.7,0.7,2.3,29,11,0
19,391,22,80,31.4,20.8,8.8,16.9,51.8,1.1,2.9,36.4,2.2,2.8,78.9,2.8,9.2,12,3.8,2,1,1.1,2,45.4,60,1
19,392,20,68,25.3,8.4,3,6.5,47,0.7,2,33.6,1.6,2.3,71.2,1.7,6.1,7.8,1.9,1.3,0.7,0.8,2.6,23.5,18,0
19,393,28,60,18.8,8.6,3.2,6.7,48.3,1.1,2.8,40,1,1.3,82.7,0.3,2.1,2.3,1.5,1.1,0.7,0.2,1.6,15.2,0,0
19,394,28,67,20.2,7,2.7,6,45.3,1,3,33.2,0.5,0.9,58.1,0.9,2.1,2.9,0.7,0.8,0.7,0.3,2.1,13.8,0,0
19,395,30,3,2.1,0,0,0.7,0,0,0.7,0,0,0,0,0.3,0.3,0.7,0,0,0,0,0,0.8,0,0
19,396,1,46,17.5,5.9,2.1,5.3,40.2,1,2.8,34.4,0.7,1,71.1,1.6,2.7,4.2,1,0.7,0.6,0.5,1.5,15.2,4,0
19,397,15,36,14.5,6.3,2.4,4.5,53.4,0.4,1.2,34.9,1.1,1.6,67.2,0.5,2.7,3.2,0.7,0.6,0.6,0.3,1,13,0,0
19,398,5,56,30.1,13.9,5.3,11.5,46.5,1.9,4.6,40.6,1.4,1.7,81.3,1,4.6,5.6,2.1,1.2,1.5,0.6,1.9,28.8,6,0
19,399,28,6,8.5,3.2,1.3,3.5,38.1,0.3,1.3,25,0.2,0.3,50,1,1.8,2.8,0.8,0,0.3,0,0.3,8.8,1,0
19,400,17,82,34.2,7.3,2.5,6.4,39.6,1.8,4.7,37.7,0.5,0.7,69.5,1.5,4.4,5.8,1.2,0.8,1.6,0.5,3.1,21.6,3,0
19,401,13,80,31.8,16.9,6.5,11.8,54.9,1,2.7,36.9,3,3.8,78.5,1.6,5.3,6.9,3.1,1.9,0.9,0.7,3,32.6,18,0
19,402,28,61,20.7,6.9,2.7,5.7,46.6,1.1,3.3,33,0.5,0.7,72.5,1,3.2,4.2,2,0.5,0.5,0.4,1.3,17.3,1,0
19,403,21,78,27.4,7.6,2.5,6.1,40.7,1.4,3.6,39.7,1.2,1.6,78,1,4,5,3.8,1.1,0.9,0.6,3.4,22.5,6,0
19,404,27,29,13.7,2.6,0.9,2.2,41.3,0.3,1,32.1,0.4,0.5,86.7,0.2,1.4,1.7,1,0.6,0.8,0.1,1.3,8,0,0
19,405,17,63,13.7,3.6,1.3,3.5,37.4,0.7,2.2,33.6,0.3,0.5,63.3,0.7,1.7,2.3,0.5,0.3,0.3,0.2,0.7,8.2,0,0
19,406,21,82,23.3,9.9,3.4,8.1,42.5,1.9,4.9,39.4,1.1,1.3,85.4,0.3,1.9,2.2,3,1.1,0.6,0.1,1.6,18.1,0,0
19,407,8,30,12,3.9,1.4,3.1,44.7,0.2,0.4,46.2,0.9,1.3,70,0.7,3.8,4.6,1.7,0.5,0.2,0.5,1,13.5,1,0
19,408,2,77,36.9,28,9.2,21,43.8,3.8,9.8,38.6,5.9,7,83.9,1.4,6.8,8.2,4.1,2.7,2.2,0.4,2.8,49.3,24,1
19,409,11,70,27.1,12.6,4.6,9.5,48.4,0.8,2.3,36.5,2.6,3.6,72.7,2.2,5,7.2,2,1.4,1.2,0.8,2.6,28.8,14,0
19,410,24,10,12.3,1.7,0.4,1.8,22.2,0.2,1.5,13.3,0.7,1,70,0.3,2.2,2.5,0.8,0.4,0.1,0.4,2.4,7,0,0
19,411,27,53,5.5,1.8,0.5,1.1,50,0.1,0.3,33.3,0.6,0.8,81,0.2,0.7,0.9,0.5,0.2,0.2,0,0.5,4,0,0
19,412,10,74,14.3,6.9,2.8,5.9,46.5,1.1,2.7,40.5,0.3,0.4,76.9,0.3,1.8,2.1,1.6,0.7,0.3,0,1.2,12,0,0
19,413,14,1,25.7,17,6,13,46.2,4,10,40,1,2,50,1,2,3,3,0,1,0,3,28.1,0,0
19,414,29,46,29.8,9.2,3.8,9.4,40.5,1.1,3.1,35.9,0.5,0.8,63.9,0.7,4.5,5.3,8,2.8,1.2,0.2,2.2,28.9,14,1
19,415,5,37,12.8,5.3,2,4.4,46,0.5,1.6,33.3,0.8,0.9,84.8,0.2,1.5,1.7,2.5,0.9,0.4,0.1,1.3,11.6,0,0
19,416,24,10,12,3.7,1.3,3.9,33.3,0.3,1.2,25,0.8,1.2,66.7,1.1,1.5,2.6,1.3,0.8,0.1,0,0.7,8.3,0,0
19,417,21,14,10.5,3.9,1.8,3.4,53.2,0,0.2,0,0.3,0.9,33.3,1.1,2.4,3.4,0.4,0.6,0.6,0.6,1.6,11.5,1,0
19,418,14,33,11.5,4.3,1.7,4.1,40.7,0.6,1.8,32.8,0.4,0.4,92.3,0.1,0.9,1,1.6,0.4,0.3,0.2,0.9,8.9,0,0
19,419,9,63,29.8,11.3,3.9,9.4,41.2,2.3,6.2,37.7,1.2,1.3,85.9,0.3,2.4,2.7,2,1,0.6,0.2,1.7,19.1,0,0
19,420,24,82,27.9,15.4,5.4,12.8,42.1,2.1,5.7,36.9,2.5,2.9,86.4,0.5,2.1,2.6,4.2,1.8,0.7,0.1,2.5,25.4,0,0
19,421,29,70,16.9,8.2,3.2,5.2,60.8,0,0,0,1.8,2.5,73.1,1.6,3.1,4.7,0.9,0.7,0.6,1.1,2.8,19.6,5,0
19,422,2,68,27.9,12.7,4.3,10.7,40.4,1.2,3.7,31.1,2.9,3.4,85.5,0.5,3.1,3.6,6.1,2.6,1.3,0.1,2.6,28,7,0
19,423,18,35,34.4,13.3,4.5,10.3,43.1,2.4,6.4,37.8,1.9,2.5,76.4,0.8,4.7,5.5,1.3,1.3,2.1,1.3,3.6,30.9,2,0
19,424,2,32,8.8,2.5,1.1,1.6,70.6,0,0,0,0.3,0.5,60,0.8,1.7,2.5,0.2,0.3,0.3,1.3,1.1,10.2,0,0
19,425,5,74,21.7,9.5,4.1,7.2,56.8,0.1,0.4,22.6,1.2,1.7,72.4,1.9,2,3.9,1.2,1.3,0.1,1.1,1.7,18.3,2,0
19,426,3,63,20.5,8.5,3.2,7.1,45,0.9,2.9,31.5,1.1,1.5,78.3,0.9,3,3.9,0.8,1.2,0.7,0.4,2.3,16.3,2,0
19,427,25,72,26.3,11.2,4.1,9.3,43.5,1.2,3.3,35.6,1.9,2.2,88.4,0.3,1.8,2.2,1.8,0.8,0.8,0.2,2,18.6,0,0
19,428,13,66,23.5,7.6,2.8,7,40.3,1.2,3.4,35.1,0.8,1.1,72.2,0.9,2.7,3.6,1.7,1,0.5,0.2,1.7,15.7,2,0
19,429,30,15,10.1,0.9,0.3,1.3,20,0.1,0.9,7.7,0.3,0.4,83.3,0.1,0.7,0.7,1,0.3,0.4,0.1,1.2,4.4,0,0
19,430,3,59,20.9,8.9,3.4,8.3,41.1,0.2,0.8,18.4,2,3.1,64.5,1.4,3.8,5.3,1.6,1.2,0.7,0.5,1.8,20.1,4,0
19,431,29,82,20.4,5.2,2,4.2,47.5,0.8,2.1,38.6,0.4,0.5,76.2,0.3,3.2,3.5,1.5,0.9,0.7,0.3,2.1,13.6,1,0
19,432,27,69,26.7,13.7,5.4,10.8,50.4,1.1,2.7,40.2,1.7,2.1,81.6,0.9,5.9,6.8,2.6,1.7,0.8,0.5,2.3,28,9,0
19,433,29,81,31.8,15.9,5.9,8.8,66.9,0,0,0,4.1,6.4,63.6,3.8,9,12.9,2,1.6,0.8,2.3,2.9,42,66,0
19,434,21,73,36,22.9,8.6,20.2,42.8,1.6,5.6,29,4.1,6.2,65.6,1.5,9.6,11.1,10.7,4.5,1.9,0.5,3.4,55.1,57,34
19,435,16,25,12.9,2.5,0.8,2.8,30.4,0.4,1.6,22.5,0.5,0.6,75,0.7,1.4,2.2,0.8,0.6,0.2,0,1,6.3,0,0
19,436,5,81,24.2,6.7,2.3,5.2,44.7,1,2.7,37.3,1.1,1.3,87.3,0.3,2.4,2.7,3.3,0.8,0.8,0,2.1,16.7,0,0
19,437,7,42,10.8,4,1.4,3,45.2,0.9,2.2,40.9,0.4,0.5,78.9,0.2,1.3,1.5,0.5,0.4,0.1,0.1,0.8,6.9,0,0
19,438,7,36,11.1,3.9,1.5,3.1,49.1,0.3,0.9,32.4,0.6,0.9,62.5,1,2.6,3.6,1,0.6,0.3,0.7,1.5,12.2,1,0
19,439,30,47,16.8,6.1,2.6,5.4,46.9,0.4,1.3,30.6,0.6,1,60.9,1.1,2,3.1,1,0.5,0.8,0.1,1,13.7,0,0
19,440,14,4,4.8,2.5,1,1.5,66.7,0.3,0.3,100,0.3,0.3,100,0,0,0,0.8,0,0.3,0,0.5,4.4,0,0
19,441,2,56,10.6,3.3,1.2,2.8,42.4,0.5,1.6,31.5,0.4,0.7,61.5,0.4,1.1,1.5,0.4,0.3,0.2,0.1,0.8,6.2,0,0
19,442,28,74,27.2,15,6.3,11.9,52.9,0.7,2.3,29,1.8,2.4,76.3,2.1,6,8.1,1.3,1.5,0.4,1.4,2.9,30.6,22,0
19,443,25,74,18.9,7.9,2.9,6.3,45.6,1.5,3.4,45,0.6,0.7,84.6,0.4,1.3,1.6,0.9,0.8,0.5,0.2,1.3,12.3,0,0
19,444,3,56,17.6,9.4,3,7.8,38.9,1.4,4.1,33.3,2.1,2.5,83.3,0.3,1.5,1.8,2.6,1.2,0.7,0.3,1.2,17.3,1,0
19,445,13,82,26.5,10.8,4.2,8.7,47.6,0.6,1.7,36.7,1.9,2.4,80,0.7,2.1,2.8,3.3,1.7,1.2,0.5,2.1,22.6,1,0
19,446,23,20,13.4,4.4,1.7,4.4,39.1,0.7,2.2,31.8,0.3,0.4,71.4,0.5,1.3,1.8,0.9,0.3,0.4,0.4,1.5,9.9,0,0
19,447,5,73,19.6,6.5,2.5,5.8,43.2,0.3,1.2,27,1.1,1.7,66.7,0.5,2.6,3,1.9,0.8,1.2,0.4,1.7,17.1,1,0
19,448,10,64,15.1,4,1.7,3.3,51.9,0,0,0,0.6,0.8,78.4,0.7,1.2,1.8,1.8,0.6,0.5,0.4,1.2,11,0,0
19,449,4,57,21.9,7.5,2.9,7.1,40.4,0.8,2.3,35.4,1,1.5,69,0.3,1.5,1.8,3.2,1.2,0.8,0.1,1.5,16.1,0,0
19,450,13,64,4.9,1,0.3,0.8,34.7,0,0.2,20,0.4,0.5,73.5,0.1,0.6,0.7,0.3,0.3,0.2,0.1,0.6,2.9,0,0
19,451,25,22,8,3,1.2,2.2,53.1,0.3,0.6,46.2,0.4,0.8,52.9,0.4,1.5,2,0.5,0.5,0.2,0.3,1.3,7.1,1,0
19,452,19,44,20,4.3,1.5,4,38.2,0.7,2.3,31.7,0.5,0.7,71.9,0.8,2.3,3,1.3,0.7,0.5,0.2,1.8,11.4,0,0
19,453,3,68,28.1,16.8,5.4,12.2,44.2,1.8,5.4,33.5,4.2,5.2,80.6,0.4,2.1,2.4,4.6,2.2,0.6,0.3,2.8,26.9,2,0
19,454,19,66,18.3,6.9,2.6,6.7,38.9,0.9,3.3,28.8,0.8,1,78.1,0.5,2.8,3.3,1.3,1.2,0.9,0.2,1.7,15,0,0
19,455,10,69,33.8,27.3,9.2,19.4,47.2,5.1,11.7,43.7,3.8,4.2,91.6,0.7,4.7,5.3,5.2,2.8,1.3,0.4,2.4,43.8,3,0
19,456,17,58,17.8,6.4,2.5,5.4,46.5,0.9,2.5,36.1,0.5,0.7,69,0.5,2.7,3.2,1.4,0.8,0.4,0.1,1.5,13.3,0,0
19,457,21,80,33.4,13.9,6,10.1,59.5,0,0,0,1.8,3.7,50,4.9,4.6,9.5,1.6,1.7,1.5,1,2.6,33.1,29,0
19,458,9,42,10.5,3.2,1.1,3.3,32.9,0.7,2.1,32.6,0.3,0.5,60,0.2,0.6,0.9,0.9,0.5,0.3,0,0.6,6.1,0,0
19,459,23,76,19.3,6.4,2.9,5.5,52.5,0.2,0.6,33.3,0.4,0.5,78.4,0.4,1.9,2.3,3.4,1.2,1,0.2,1.4,16.8,0,0
19,460,24,43,31.6,18,6.9,14.2,48.6,1.8,4.2,42.8,2.3,2.9,81.5,0.7,3.3,4,1.5,1.2,1.2,0.7,2.8,29.4,0,0
19,461,3,58,9,3.9,1.7,3.2,54.1,0.1,0.5,25.8,0.3,0.5,61.3,0.7,1.4,2.2,0.4,0.2,0.2,0.3,0.6,8.3,1,0
19,462,18,1,8,4,2,3,66.7,0,1,0,0,1,0,0,1,1,0,0,0,0,2,5.2,0,0
19,463,1,70,24.1,10.8,4.3,7.7,56.6,0.2,0.5,32.4,1.9,2.5,75.7,2.5,4.1,6.5,1.2,1,0.8,0.6,2.7,23.3,13,0
19,464,21,55,28.2,13.5,4.8,10.8,44.1,2.2,5.7,39,1.7,2.1,81.9,0.4,3.2,3.6,2.1,1.8,1,0.3,2.6,23.2,0,0
19,465,11,74,26.1,6.9,2.5,5.8,42.9,1.4,3.9,36.6,0.5,0.7,72.5,0.4,1.5,1.9,1,0.6,0.5,0.2,3.1,12.3,0,0
19,466,22,2,2.6,1,0.5,2,25,0,1,0,0,0.5,0,0,2,2,0,0.5,0,0,0.5,2.9,0,0
19,467,2,81,26.5,15.1,5.4,12.7,42.8,2.7,7,38.3,1.6,1.8,87.5,0.3,3.1,3.5,1.7,1.1,0.9,0.4,1.5,24.4,0,0
19,468,29,79,22.7,9,3.3,8.4,38.7,1.5,4.3,35.3,0.9,1.2,78.5,0.4,3.5,3.9,2.9,0.9,0.9,0.3,1.3,20.5,1,0
19,469,12,50,12.2,3.8,1.4,3,47.7,0.7,1.6,43.6,0.3,0.4,63.6,0.2,2.3,2.5,0.5,0.5,0.9,0.1,0.8,9.9,1,0
19,470,3,81,30.7,12.6,5.5,10.4,52.7,0.6,1.8,34.9,1.1,1.7,64.4,2.4,4.1,6.5,2.5,1.5,1.5,0.4,2.4,28.5,10,0
19,471,30,18,11.7,4.5,1.4,4.1,34.2,0.7,2.6,26.1,1.1,1.2,86.4,0.2,1.8,2,1.2,1,0.3,0,0.8,8.7,0,0
19,472,8,72,20.8,10.5,4.3,7,61.6,0.5,1.4,33.3,1.5,1.9,78.1,1.6,4.7,6.3,1.3,0.8,0.3,0.9,1.8,23,14,0
19,473,9,11,3.3,1.6,0.6,1.2,53.8,0.3,0.6,42.9,0.1,0.2,50,0,0.4,0.4,0.5,0.1,0,0,0.3,2.7,0,0
19,474,17,64,15.2,5,1.7,4.2,40.7,0.8,2.4,32,0.9,1.3,66.7,0.6,2.5,3.2,0.7,0.5,0.3,0.8,1.6,12.7,0,0
19,475,7,59,19,5.3,2,4.4,44.4,0.6,1.7,36.6,0.7,0.9,75.9,0.7,2.2,2.8,4.2,1.3,0.5,0.1,1.9,15.5,4,0
19,476,5,65,31.6,18.1,6,15.3,39.3,2.5,7.3,34,3.6,4.2,84.1,0.5,2.9,3.4,2.4,1.6,0.8,0.1,2.2,27.1,2,0
19,477,12,50,13.4,4.6,1.6,4.4,37.6,0.7,2.3,31,0.6,0.8,75.6,0.2,1.7,1.9,0.5,0.4,0.4,0.2,1.5,8.9,1,0
19,478,23,82,34.7,20,7.5,15.3,48.7,1.9,4.8,39.7,3.2,3.7,86.6,0.8,7,7.9,2.8,1.8,0.6,0.5,2.2,35.1,15,0
19,479,30,80,27,8.9,3.2,6.6,48.5,0.8,2,39.5,1.6,2,81.9,1,2.5,3.5,5,1.5,1,0.2,2.2,22.6,7,1
